dropoffLocationID,avgTripTimes,sum(total_amount)
50,2022.0,94.2
65,2022.0,32.16
68,2022.0,84.95
79,2022.0,191.01
87,2022.0,17.16
88,2022.0,19.25
97,2022.0,21.96
