dropoffLocationID,avgTripTimes,sum(total_amount)
119,2022.0,18.3
126,2022.0,14.3
141,2022.0,28.1
163,2022.0,17.93
168,2022.0,13.3
169,2022.0,20.75
195,2022.0,41.3
215,2022.0,54.4
226,2022.0,24.96
236,2022.0,25.46
239,2022.0,63.17
244,2022.0,15.3
248,2022.0,27.0
262,2022.0,9.3
263,2022.0,12.95
264,2022.0,11.7
41,2022.0,16.64
42,2022.0,9.3
74,2022.0,11.15
75,2022.0,29.0
