dropoffLocationID,avgTripTimes,sum(total_amount)
42,2022.0,44.3
43,2022.0,26.3
48,2022.0,21.3
52,2022.0,17.29
69,2022.0,42.96
7,2022.0,32.54
75,2022.0,61.92
87,2022.0,8.97
88,2022.0,30.1
89,2022.0,30.8
97,2022.0,21.36
