dropoffLocationID,avgTripTimes,sum(total_amount)
116,2022.0,7.3
152,2022.0,7.3
167,2022.0,17.8
168,2022.0,6.3
242,2022.0,26.8
243,2022.0,18.36
249,2022.0,33.8
41,2022.0,36.2
42,2022.0,46.59
75,2022.0,24.6
